% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=971549, Mon Sep 30 11:49:51 2019, <python>{}</python>
1 10 0.23175408042577553 1.000045455578528 -0.6191139817237854 -6.1911398172378540e-01 -0.18081896007061005 -0.011478174477815628   
2 20 0.3366217975097293 1.2512263461251911 -0.6191139817237854 -2.7312266826629639e-01 -0.1827954649925232 -0.011478174477815628   
3 30 0.5271232954947388 1.29071626552486 -0.6191139817237854 -3.6912232637405396e-01 -0.1682550460100174 -0.0022779384162276983   
4 40 0.6936310746036474 1.417691451581599 -0.6191139817237854 -2.5249511003494263e-01 -0.052587125450372696 -0.012082944624125957   
5 50 0.8795950558078138 1.4455850621445865 -0.7825667262077332 -7.8256672620773315e-01 -0.10365653038024902 -0.011702271178364754   
