# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/qwic-premium-ma8-dames/,20190203,2,2,00:05:26,0.00%,0.00%
/qwic-premium-ma8-dames/,20190205,2,2,00:03:05,0.00%,50.00%
/qwic-premium-ma8-dames/,20190208,2,2,00:01:40,0.00%,0.00%
/qwic-premium-ma8-dames/,20190218,2,1,00:01:04,0.00%,50.00%
/qwic-premium-ma8-dames/,20190220,2,2,00:02:01,0.00%,50.00%
/qwic-premium-ma8-dames/,20190222,2,2,00:00:52,0.00%,0.00%
/qwic-premium-ma8-dames/,20190224,2,2,00:01:16,0.00%,0.00%
/qwic-premium-ma8-dames/,20190225,2,2,00:01:13,0.00%,0.00%
/qwic-premium-ma8-dames/,20190308,2,1,00:00:04,0.00%,0.00%
/qwic-premium-ma8-dames/,20190312,2,1,00:00:15,0.00%,0.00%
/qwic-premium-ma8-dames/,20190315,2,2,00:01:15,0.00%,0.00%
/qwic-premium-ma8-dames/,20190323,2,2,00:00:42,0.00%,0.00%
/qwic-premium-ma8-dames/,20190324,2,2,00:00:44,0.00%,0.00%
/qwic-premium-ma8-dames/,20190326,2,2,00:03:01,100.00%,50.00%
/qwic-premium-ma8-dames/,20190402,2,2,00:00:23,0.00%,0.00%
/qwic-premium-ma8-dames/,20190405,2,2,00:02:42,0.00%,50.00%
/qwic-premium-ma8-dames/,20190415,2,2,00:00:55,0.00%,50.00%
/qwic-premium-ma8-dames/,20190416,2,2,00:00:21,0.00%,0.00%
/qwic-premium-ma8-dames/,20190417,2,2,00:00:38,100.00%,50.00%
/qwic-premium-ma8-dames/,20190426,2,1,00:00:58,0.00%,50.00%
/qwic-premium-ma8-dames/,20190501,2,2,00:00:48,0.00%,0.00%
/qwic-premium-ma8-dames/,20190506,2,1,00:04:16,0.00%,0.00%
/qwic-premium-ma8-dames/,20190512,2,2,00:01:42,0.00%,0.00%
/qwic-premium-ma8-dames/,20190513,2,2,00:01:11,0.00%,0.00%
/qwic-premium-ma8-dames/,20190518,2,2,00:01:17,0.00%,0.00%
/qwic-premium-ma8-dames/,20190604,2,2,00:02:27,0.00%,0.00%
/qwic-premium-ma8-dames/,20190606,2,1,00:04:30,0.00%,50.00%
/qwic-premium-ma8-dames/,20190630,2,2,00:00:42,0.00%,50.00%
/qwic-premium-ma8-heren/,20181019,2,2,00:00:37,0.00%,50.00%
/qwic-premium-ma8-heren/,20181021,2,2,00:02:04,0.00%,0.00%
/qwic-premium-ma8-heren/,20181023,2,2,00:00:33,0.00%,50.00%
/qwic-premium-ma8-heren/,20181025,2,2,00:04:50,0.00%,0.00%
/qwic-premium-ma8-heren/,20181030,2,2,00:00:12,0.00%,0.00%
/qwic-premium-ma8-heren/,20181031,2,2,00:00:11,0.00%,50.00%
/qwic-premium-ma8-heren/,20181107,2,2,00:00:24,0.00%,0.00%
/qwic-premium-ma8-heren/,20181113,2,1,00:01:35,0.00%,0.00%
/qwic-premium-ma8-heren/,20181121,2,2,00:00:17,0.00%,50.00%
/qwic-premium-ma8-heren/,20181122,2,2,00:01:17,0.00%,0.00%
/qwic-premium-ma8-heren/,20181128,2,2,00:06:03,0.00%,50.00%
/qwic-premium-ma8-heren/,20181203,2,2,00:02:12,0.00%,0.00%
/qwic-premium-ma8-heren/,20181204,2,2,00:12:23,0.00%,0.00%
/qwic-premium-ma8-heren/,20181207,2,2,00:01:13,0.00%,0.00%
/qwic-premium-ma8-heren/,20181211,2,2,00:01:38,0.00%,50.00%
/qwic-premium-ma8-heren/,20181215,2,2,00:00:08,100.00%,50.00%
/qwic-premium-ma8-heren/,20181218,2,2,00:00:19,0.00%,0.00%
/qwic-premium-ma8-heren/,20181220,2,1,00:00:50,0.00%,0.00%
/qwic-premium-ma8-heren/,20181224,2,2,00:00:41,0.00%,0.00%
/qwic-premium-ma8-heren/,20181228,2,2,00:01:27,0.00%,0.00%
/qwic-premium-ma8-heren/,20190104,2,2,00:00:31,0.00%,0.00%
/qwic-premium-ma8-heren/,20190106,2,2,00:00:48,0.00%,0.00%
/qwic-premium-ma8-heren/,20190116,2,2,00:01:41,0.00%,0.00%
/qwic-premium-ma8-heren/,20190120,2,1,00:00:09,0.00%,0.00%
/qwic-premium-ma8-heren/,20190123,2,2,00:00:26,0.00%,0.00%
