# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/koga-e-nova-nuvinci-dames/,20181113,5,4,00:00:54,100.00%,60.00%
/koga-e-nova-nuvinci-dames/,20181115,5,2,00:00:24,0.00%,20.00%
/koga-e-nova-nuvinci-dames/,20181120,5,5,00:01:00,100.00%,60.00%
/koga-e-nova-nuvinci-dames/,20181122,5,4,00:00:22,100.00%,40.00%
/koga-e-nova-nuvinci-dames/,20181201,5,4,00:00:21,0.00%,40.00%
/koga-e-nova-nuvinci-dames/,20181205,5,3,00:00:53,50.00%,20.00%
/koga-e-nova-nuvinci-dames/,20181211,5,5,00:00:21,100.00%,40.00%
/koga-e-nova-nuvinci-dames/,20181229,5,5,00:02:10,33.33%,40.00%
/koga-e-nova-nuvinci-dames/,20190110,5,5,00:01:19,0.00%,80.00%
/koga-e-nova-nuvinci-dames/,20190119,5,5,00:00:34,0.00%,40.00%
/koga-e-nova-nuvinci-dames/,20190201,5,4,00:01:13,100.00%,60.00%
/koga-e-nova-nuvinci-dames/,20190204,5,5,00:03:58,0.00%,0.00%
/koga-e-nova-nuvinci-dames/,20190215,5,5,00:01:12,100.00%,60.00%
/koga-e-nova-nuvinci-dames/,20190225,5,4,00:00:57,100.00%,60.00%
/koga-e-nova-nuvinci-dames/,20190228,5,4,00:02:19,66.67%,40.00%
/koga-e-nova-nuvinci-dames/,20190326,5,4,00:01:15,33.33%,60.00%
/koga-e-nova-nuvinci-dames/,20190402,5,5,00:01:29,0.00%,20.00%
/koga-e-nova-nuvinci-dames/,20190404,5,5,00:01:53,50.00%,20.00%
/koga-e-nova-nuvinci-dames/,20190414,5,5,00:02:02,0.00%,20.00%
/koga-e-nova-nuvinci-dames/,20190417,5,5,00:03:32,50.00%,40.00%
/koga-e-nova-nuvinci-dames/,20190421,5,5,00:02:32,100.00%,40.00%
/koga-e-nova-nuvinci-dames/,20190430,5,5,00:00:39,50.00%,40.00%
/koga-e-nova-nuvinci-dames/,20190506,5,3,00:01:38,50.00%,40.00%
/koga-e-nova-nuvinci-dames/,20190529,5,3,00:02:20,0.00%,40.00%
/koga-e-nova-nuvinci-dames/,20190609,5,4,00:00:11,50.00%,60.00%
/koga-e-nova-nuvinci-dames/,20190611,5,3,00:01:53,33.33%,20.00%
/koga-e-nova-nuvinci-heren/,20181015,5,4,00:01:10,0.00%,0.00%
/koga-e-nova-nuvinci-heren/,20190204,5,2,00:02:30,0.00%,0.00%
/koga-e-nova-nuvinci-heren/,20190220,5,4,00:00:26,0.00%,20.00%
/koga-e-nova-nuvinci-heren/,20190313,5,4,00:01:04,0.00%,0.00%
