# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/trek-tm500-lowstep/,20181026,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20181101,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20181121,2,2,00:02:40,50.00%,50.00%
/trek-tm500-lowstep/,20181123,2,2,00:01:42,100.00%,50.00%
/trek-tm500-lowstep/,20181127,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20181201,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20181203,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20181204,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20181208,2,2,00:00:14,50.00%,50.00%
/trek-tm500-lowstep/,20181210,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20181214,2,2,00:05:39,0.00%,0.00%
/trek-tm500-lowstep/,20181226,2,2,00:01:13,0.00%,0.00%
/trek-tm500-lowstep/,20181228,2,2,00:00:00,0.00%,100.00%
/trek-tm500-lowstep/,20190101,2,2,00:04:29,0.00%,0.00%
/trek-tm500-lowstep/,20190112,2,2,00:00:23,0.00%,50.00%
/trek-tm500-lowstep/,20190113,2,2,00:00:25,50.00%,50.00%
/trek-tm500-lowstep/,20190122,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190130,2,2,00:00:06,100.00%,50.00%
/trek-tm500-lowstep/,20190203,2,2,00:00:10,100.00%,50.00%
/trek-tm500-lowstep/,20190205,2,2,00:00:15,100.00%,50.00%
/trek-tm500-lowstep/,20190212,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190214,2,2,00:00:27,0.00%,50.00%
/trek-tm500-lowstep/,20190227,2,2,00:00:41,50.00%,50.00%
/trek-tm500-lowstep/,20190301,2,1,00:00:05,0.00%,0.00%
/trek-tm500-lowstep/,20190310,2,1,00:00:00,0.00%,50.00%
/trek-tm500-lowstep/,20190313,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190316,2,2,00:02:15,0.00%,0.00%
/trek-tm500-lowstep/,20190318,2,2,00:00:17,0.00%,0.00%
/trek-tm500-lowstep/,20190322,2,2,00:16:10,100.00%,50.00%
/trek-tm500-lowstep/,20190404,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190416,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190417,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190425,2,2,00:00:52,0.00%,0.00%
/trek-tm500-lowstep/,20190426,2,2,00:00:24,100.00%,50.00%
/trek-tm500-lowstep/,20190429,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190519,2,1,00:20:59,0.00%,50.00%
/trek-tm500-lowstep/,20190521,2,2,00:01:05,0.00%,0.00%
/trek-tm500-lowstep/,20190524,2,2,00:01:20,0.00%,0.00%
/trek-tm500-lowstep/,20190531,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190605,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190607,2,2,00:00:54,50.00%,50.00%
/trek-tm500-lowstep/,20190610,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190615,2,1,00:00:32,0.00%,0.00%
/trek-tm500-lowstep/,20190618,2,1,00:00:55,0.00%,0.00%
/trek-tm500-lowstep/,20190620,2,2,00:01:49,0.00%,50.00%
/trek-tm500-lowstep/,20190621,2,2,00:00:00,100.00%,100.00%
/trek-tm500-lowstep/,20190630,2,2,00:05:13,50.00%,50.00%
/trek-tm500-lowstep/,20190706,2,2,00:01:33,0.00%,50.00%
/trek-tm500/,20181004,2,2,00:02:16,100.00%,50.00%
/trek-tm500/,20181007,2,1,00:00:10,0.00%,0.00%
/trek-tm500/,20181008,2,2,00:00:47,0.00%,50.00%
/trek-tm500/,20181009,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20181015,2,2,00:02:04,0.00%,0.00%
/trek-tm500/,20181016,2,2,00:02:19,0.00%,0.00%
/trek-tm500/,20181018,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20181022,2,2,00:04:52,100.00%,50.00%
/trek-tm500/,20181110,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20181119,2,1,00:00:12,0.00%,0.00%
/trek-tm500/,20181221,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20181223,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20190111,2,2,00:02:55,0.00%,0.00%
/trek-tm500/,20190117,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20190118,2,1,00:00:08,0.00%,0.00%
/trek-tm500/,20190119,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20190120,2,2,00:06:31,0.00%,50.00%
/trek-tm500/,20190122,2,1,00:01:28,0.00%,50.00%
/trek-tm500/,20190124,2,2,00:04:03,0.00%,50.00%
/trek-tm500/,20190128,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20190130,2,2,00:01:32,100.00%,50.00%
/trek-tm500/,20190204,2,2,00:02:59,0.00%,0.00%
/trek-tm500/,20190215,2,2,00:00:42,0.00%,50.00%
/trek-tm500/,20190216,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20190222,2,1,00:01:02,0.00%,0.00%
/trek-tm500/,20190303,2,1,00:00:00,0.00%,50.00%
/trek-tm500/,20190304,2,1,00:00:00,0.00%,50.00%
/trek-tm500/,20190308,2,1,00:00:00,0.00%,50.00%
/trek-tm500/,20190323,2,2,00:06:00,100.00%,50.00%
/trek-tm500/,20190325,2,2,00:00:00,100.00%,100.00%
/trek-tm500/,20190327,2,2,00:02:10,0.00%,0.00%
/trek-tm500/,20190402,2,2,00:00:20,0.00%,0.00%
