# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/giant-explore-e-0-500wh-2019-dames/,20190528,2,2,00:04:21,0.00%,0.00%
/giant-explore-e-0-500wh-2019-dames/,20190605,2,1,00:00:14,0.00%,0.00%
/giant-explore-e-0-500wh-2019-dames/,20190609,2,2,00:01:10,0.00%,0.00%
/giant-explore-e-0-500wh-2019-dames/,20190627,2,2,00:00:00,0.00%,100.00%
/giant-explore-e-0-500wh-2019-dames/,20190630,2,1,00:00:22,0.00%,0.00%
/giant-explore-e-0-500wh-2019-dames/,20190703,2,2,00:01:04,100.00%,50.00%
/giant-explore-e-0-500wh-2019-dames/,20190710,2,1,00:00:44,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20181012,2,2,00:00:20,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181030,2,2,00:00:16,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20181102,2,2,00:00:33,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20181103,2,2,00:01:44,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181104,2,2,00:00:06,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20181109,2,2,00:00:44,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181112,2,2,00:00:44,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181119,2,2,00:00:00,0.00%,100.00%
/giant-explore-e-0-500wh-2019-heren/,20181204,2,2,00:00:39,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181206,2,2,00:00:55,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181208,2,2,00:00:41,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181211,2,2,00:00:33,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20181225,2,2,00:05:40,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20181231,2,2,00:00:00,100.00%,100.00%
/giant-explore-e-0-500wh-2019-heren/,20190101,2,2,00:00:44,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190104,2,2,00:00:18,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190106,2,2,00:05:37,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190114,2,2,00:00:43,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190119,2,1,00:00:21,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190120,2,2,00:00:21,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190123,2,2,00:00:55,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190131,2,2,00:03:17,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190202,2,2,00:00:32,100.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190207,2,2,00:00:19,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190225,2,2,00:01:11,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190226,2,2,00:00:14,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190310,2,1,00:00:14,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190314,2,2,00:00:24,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190402,2,2,00:00:22,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190404,2,2,00:00:11,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190409,2,2,00:00:36,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190411,2,2,00:01:01,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190412,2,1,00:00:16,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190413,2,2,00:00:15,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190417,2,2,00:00:32,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190421,2,2,00:05:48,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190422,2,2,00:00:31,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190424,2,1,00:00:49,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190505,2,2,00:00:27,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190516,2,2,00:00:14,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190519,2,2,00:00:00,100.00%,100.00%
/giant-explore-e-0-500wh-2019-heren/,20190521,2,2,00:00:00,100.00%,100.00%
/giant-explore-e-0-500wh-2019-heren/,20190609,2,1,00:00:16,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190626,2,2,00:02:23,0.00%,50.00%
/giant-explore-e-0-500wh-2019-heren/,20190628,2,2,00:01:14,0.00%,0.00%
/giant-explore-e-0-500wh-2019-heren/,20190701,2,2,00:02:25,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181014,2,2,00:00:51,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181015,2,2,00:01:02,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181021,2,2,00:00:54,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181023,2,1,00:00:49,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181027,2,2,00:00:49,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181103,2,2,00:01:34,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181105,2,1,00:00:37,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181117,2,2,00:00:07,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181119,2,2,00:01:27,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20181120,2,2,00:01:38,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181208,2,2,00:00:35,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181209,2,2,00:02:08,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20181230,2,2,00:01:34,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190119,2,1,00:05:14,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190121,2,2,00:01:24,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190124,2,2,00:00:40,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190203,2,2,00:04:38,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190213,2,1,00:00:20,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190220,2,2,00:00:18,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190223,2,2,00:03:32,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190227,2,2,00:00:20,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190306,2,1,00:00:00,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190308,2,1,00:00:00,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190309,2,1,00:00:00,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190312,2,1,00:00:00,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190317,2,2,00:00:37,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190402,2,2,00:00:21,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190407,2,2,00:00:17,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190415,2,2,00:00:41,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190428,2,2,00:00:10,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190523,2,1,00:00:19,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190528,2,2,00:01:18,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190610,2,2,00:04:07,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190616,2,1,00:00:18,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190621,2,2,00:00:05,0.00%,50.00%
/giant-explore-e-1-500wh-2019-dames/,20190623,2,2,00:00:24,0.00%,0.00%
/giant-explore-e-1-500wh-2019-dames/,20190704,2,1,00:02:24,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181015,2,2,00:00:19,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181022,2,2,00:00:18,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181023,2,2,00:00:41,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181025,2,2,00:00:03,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181028,2,2,00:00:16,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181030,2,2,00:00:12,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181103,2,2,00:00:29,100.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181105,2,2,00:00:05,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181109,2,2,00:01:40,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181112,2,2,00:00:28,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181120,2,2,00:01:29,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181129,2,2,00:00:57,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181201,2,1,00:00:11,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181205,2,2,00:00:18,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181206,2,2,00:00:48,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181211,2,2,00:00:18,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20181218,2,2,00:01:03,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20181228,2,1,00:01:26,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190101,2,2,00:00:48,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190104,2,2,00:00:17,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190105,2,2,00:00:21,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190116,2,2,00:00:38,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190125,2,2,00:00:13,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190127,2,2,00:00:45,100.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190226,2,2,00:00:09,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190227,2,2,00:00:01,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190305,2,1,00:00:04,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190308,2,1,00:00:00,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190311,2,1,00:00:44,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190312,2,1,00:00:46,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190317,2,2,00:00:20,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190319,2,2,00:01:19,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190322,2,2,00:00:17,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190415,2,2,00:00:53,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190418,2,2,00:02:06,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190428,2,2,00:01:02,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190505,2,2,00:01:24,100.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190509,2,2,00:00:37,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190518,2,2,00:00:00,100.00%,100.00%
/giant-explore-e-1-500wh-2019-heren/,20190519,2,2,00:01:10,100.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190525,2,2,00:00:00,200.00%,100.00%
/giant-explore-e-1-500wh-2019-heren/,20190526,2,2,00:07:52,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190602,2,2,00:00:21,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190608,2,2,00:00:30,0.00%,0.00%
/giant-explore-e-1-500wh-2019-heren/,20190613,2,2,00:00:00,100.00%,100.00%
/giant-explore-e-1-500wh-2019-heren/,20190615,2,2,00:00:23,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190621,2,2,00:00:22,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190624,2,2,00:01:49,0.00%,50.00%
/giant-explore-e-1-500wh-2019-heren/,20190630,2,2,00:01:06,0.00%,50.00%
