# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/trek-tm600/,20190318,1,1,00:00:21,0.00%,0.00%
/trek-tm600/,20190319,1,1,00:00:41,0.00%,0.00%
/trek-tm600/,20190322,1,1,00:00:33,0.00%,0.00%
/trek-tm600/,20190325,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190328,1,1,00:00:18,0.00%,0.00%
/trek-tm600/,20190331,1,1,00:00:04,0.00%,0.00%
/trek-tm600/,20190409,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190410,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190411,1,1,00:00:56,0.00%,0.00%
/trek-tm600/,20190417,1,1,00:00:21,0.00%,0.00%
/trek-tm600/,20190427,1,1,00:00:00,0.00%,100.00%
/trek-tm600/,20190506,1,1,00:01:00,0.00%,0.00%
/trek-tm600/,20190510,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190512,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190517,1,1,00:00:00,0.00%,100.00%
/trek-tm600/,20190531,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190604,1,1,00:01:33,0.00%,0.00%
/trek-tm600/,20190605,1,1,00:00:01,0.00%,0.00%
/trek-tm600/,20190613,1,1,00:00:00,0.00%,100.00%
/trek-tm600/,20190614,1,1,00:00:00,0.00%,100.00%
/trek-tm600/,20190615,1,1,00:01:01,0.00%,0.00%
/trek-tm600/,20190618,1,1,00:00:06,0.00%,0.00%
/trek-tm600/,20190621,1,1,00:00:04,0.00%,0.00%
/trek-tm600/,20190622,1,1,00:00:04,0.00%,0.00%
/trek-tm600/,20190623,1,1,00:00:35,0.00%,0.00%
/trek-tm600/,20190626,1,1,00:00:21,0.00%,0.00%
/trek-tm600/,20190627,1,1,00:00:00,0.00%,100.00%
/trek-tm600/,20190702,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190703,1,1,00:00:00,100.00%,100.00%
/trek-tm600/,20190708,1,1,00:00:00,0.00%,100.00%
/trek-tm600/,20190710,1,1,00:01:33,0.00%,0.00%
/trek-tm700-lowstep/,20181013,1,1,00:00:49,0.00%,0.00%
/trek-tm700-lowstep/,20181014,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20181015,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20181020,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20181025,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20181028,1,1,00:00:37,0.00%,0.00%
/trek-tm700-lowstep/,20181101,1,1,00:00:35,0.00%,0.00%
/trek-tm700-lowstep/,20181105,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20181112,1,1,00:00:51,0.00%,0.00%
/trek-tm700-lowstep/,20181118,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20181119,1,1,00:04:11,0.00%,0.00%
/trek-tm700-lowstep/,20181120,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20181121,1,1,00:00:09,0.00%,0.00%
/trek-tm700-lowstep/,20181220,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20181231,1,1,00:00:24,0.00%,0.00%
/trek-tm700-lowstep/,20190103,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190105,1,1,00:01:21,0.00%,0.00%
/trek-tm700-lowstep/,20190106,1,1,00:00:13,0.00%,0.00%
/trek-tm700-lowstep/,20190107,1,1,00:00:51,0.00%,0.00%
/trek-tm700-lowstep/,20190108,1,1,00:00:21,0.00%,0.00%
/trek-tm700-lowstep/,20190112,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20190118,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20190121,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20190124,1,1,00:00:11,0.00%,0.00%
/trek-tm700-lowstep/,20190125,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190129,1,1,00:00:35,0.00%,0.00%
/trek-tm700-lowstep/,20190201,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190202,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190205,1,1,00:00:06,0.00%,0.00%
/trek-tm700-lowstep/,20190206,1,1,00:00:45,0.00%,0.00%
/trek-tm700-lowstep/,20190210,1,1,00:00:32,0.00%,0.00%
/trek-tm700-lowstep/,20190211,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20190212,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190213,1,1,00:00:10,0.00%,0.00%
/trek-tm700-lowstep/,20190214,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190218,1,1,00:03:43,0.00%,0.00%
/trek-tm700-lowstep/,20190226,1,1,00:00:12,0.00%,0.00%
/trek-tm700-lowstep/,20190319,1,1,00:01:27,0.00%,0.00%
/trek-tm700-lowstep/,20190320,1,1,00:00:11,0.00%,0.00%
/trek-tm700-lowstep/,20190324,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190328,1,1,00:00:20,0.00%,0.00%
/trek-tm700-lowstep/,20190401,1,1,00:01:26,0.00%,0.00%
/trek-tm700-lowstep/,20190404,1,1,00:00:50,0.00%,0.00%
/trek-tm700-lowstep/,20190413,1,1,00:00:37,0.00%,0.00%
/trek-tm700-lowstep/,20190416,1,1,00:00:22,0.00%,0.00%
/trek-tm700-lowstep/,20190418,1,1,00:01:32,0.00%,0.00%
/trek-tm700-lowstep/,20190419,1,1,00:00:35,0.00%,0.00%
/trek-tm700-lowstep/,20190421,1,1,00:00:30,0.00%,0.00%
/trek-tm700-lowstep/,20190501,1,1,00:05:58,0.00%,0.00%
/trek-tm700-lowstep/,20190508,1,1,00:05:15,0.00%,0.00%
/trek-tm700-lowstep/,20190511,1,1,00:01:08,0.00%,0.00%
/trek-tm700-lowstep/,20190514,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190516,1,1,00:00:09,0.00%,0.00%
/trek-tm700-lowstep/,20190518,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190522,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190524,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190525,1,1,00:00:36,0.00%,0.00%
/trek-tm700-lowstep/,20190527,1,1,00:01:03,0.00%,0.00%
/trek-tm700-lowstep/,20190531,1,1,00:00:00,0.00%,100.00%
/trek-tm700-lowstep/,20190603,1,1,00:00:41,0.00%,0.00%
/trek-tm700-lowstep/,20190607,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190609,1,1,00:00:08,0.00%,0.00%
/trek-tm700-lowstep/,20190615,1,1,00:00:24,0.00%,0.00%
/trek-tm700-lowstep/,20190616,1,1,00:00:00,100.00%,100.00%
/trek-tm700-lowstep/,20190617,1,1,00:00:34,0.00%,0.00%
/trek-tm700-lowstep/,20190620,1,1,00:00:40,0.00%,0.00%
/trek-tm700-lowstep/,20190627,1,1,00:00:11,0.00%,0.00%
/trek-tm700-lowstep/,20190705,1,1,00:00:25,0.00%,0.00%
/trek-tm700-lowstep/,20190708,1,1,00:00:00,100.00%,100.00%
/trek-um4-2019/,20190529,1,1,00:00:00,0.00%,100.00%
/trek-um4-2019/,20190609,1,1,00:00:27,0.00%,0.00%
