# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/?type[1]=elektrische-fiets-dames&motorpositie[0]=in-het-midden&motortechniek[0]=bosch&accupositie[0]=onder-de-bagagedrager,20190416,1,1,00:00:00,0.00%,100.00%
/?type[1]=elektrische-herenfiets&aantal_versnellingen[0]=7&aantal_versnellingen[1]=8&aantal_versnellingen[2]=9&aantal_versnellingen[3]=10&type_versnellingen[0]=naaf,20190414,1,1,00:00:01,0.00%,0.00%
/?type[1]=elektrische-herenfiets&aantal_versnellingen[0]=7&aantal_versnellingen[1]=8&aantal_versnellingen[2]=9&aantal_versnellingen[3]=10&type_versnellingen[0]=naaf&prijs[0]=1500-2000,20190414,1,1,00:00:01,0.00%,0.00%
/?type[1]=elektrische-herenfiets&aantal_versnellingen[0]=7&aantal_versnellingen[1]=8&aantal_versnellingen[3]=10&type_versnellingen[0]=naaf,20190414,1,1,00:00:01,0.00%,0.00%
/?type[1]=elektrische-herenfietsen&type[2]=elektrische-stadsfietsen,20190322,1,1,00:00:22,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=ebike-middenmotor&accupositie[0]=in-het-frame-weggewerkt&type_versnellingen[0]=nuvinci,20190527,1,1,00:00:12,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=ebike-middenmotor&motortechniek[0]=bosch-performance-line&accupositie[0]=in-het-frame-weggewerkt&type_versnellingen[0]=nuvinci,20190527,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=ebike-middenmotor&motortechniek[0]=bosch-performance-line&motortechniek[1]=bosch-performance-line-cx&motortechniek[2]=yamaha&accupositie[0]=in-het-frame-weggewerkt&type_versnellingen[0]=nuvinci,20190527,1,1,00:00:07,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=ebike-middenmotor&motortechniek[0]=bosch-performance-line&motortechniek[2]=yamaha&accupositie[0]=in-het-frame-weggewerkt&type_versnellingen[0]=nuvinci,20190527,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=ebike-middenmotor&type_versnellingen[0]=nuvinci,20190527,1,1,00:00:03,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=in-het-midden&accupositie[0]=onder-de-bagagedrager&aantal_versnellingen[0]=7&type_versnellingen[0]=naaf,20190322,1,1,00:00:13,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=in-het-midden&accupositie[0]=onder-de-bagagedrager&aantal_versnellingen[0]=7&type_versnellingen[0]=naaf&type_versnellingen[1]=naaf-nuvinci,20190322,1,1,00:00:13,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&motorpositie[0]=in-het-midden&motortechniek[0]=bosch-active-line&motortechniek[1]=bosch-active-line-2&motortechniek[2]=bosch-active-line-3&motortechniek[3]=bosch-active-line-plus-3&modeljaar[0]=2018-e-bike-collectie&modeljaar[1]=2019-e-bike-collectie&prijs[0]=2000-2500&prijs[1]=2500-3000&prijs[2]=3000-3500&prijs[3]=3500-plus,20190405,1,1,00:00:36,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&type[2]=speed-pedelec,20181105,1,1,00:00:32,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&type[2]=speed-pedelec&motorpositie[0]=in-het-achterwiel&aantal_versnellingen[0]=traploos,20190421,1,1,00:00:05,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&type[2]=speed-pedelec&orderby=price&order=ASC,20181105,1,1,00:00:07,0.00%,0.00%
/?type[1]=elektrische-hybridefietsen&type[2]=speed-pedelec&orderby=price&order=DESC,20181105,1,1,00:00:06,0.00%,0.00%
/?type[1]=elektrische-moederfietsen,20190511,1,1,00:00:35,0.00%,0.00%
/?type[1]=elektrische-moederfietsen,20190710,1,1,00:00:07,0.00%,0.00%
/?type[1]=elektrische-moederfietsen&motorpositie[0]=in-het-midden,20190404,1,1,00:00:06,0.00%,0.00%
/?type[1]=elektrische-moederfietsen&type[2]=elektrische-vaderfietsen,20190511,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-mountainbikes,20181205,1,1,00:00:24,0.00%,0.00%
/?type[1]=elektrische-mountainbikes&motorpositie[0]=in-het-midden&motortechniek[0]=bosch&accupositie[0]=onder-de-bagagedrager,20190112,1,1,00:00:02,0.00%,0.00%
/?type[1]=elektrische-mountainbikes&orderby=price&order=ASC,20181205,1,1,00:00:18,0.00%,0.00%
/?type[1]=elektrische-racefietsen,20190315,1,1,00:00:06,0.00%,0.00%
/?type[1]=elektrische-stadsfietsen,20181211,1,1,00:00:16,0.00%,0.00%
/?type[1]=elektrische-stadsfietsen&type[2]=elektrische-vaderfietsen,20181124,1,1,00:00:24,0.00%,0.00%
/?type[1]=elektrische-transportfietsen,20190208,1,1,00:00:00,0.00%,100.00%
/?type[1]=elektrische-transportfietsen,20190320,1,1,00:00:32,0.00%,0.00%
/?type[1]=elektrische-transportfietsen,20190511,1,1,00:00:56,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190402,1,1,00:00:06,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190408,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190411,1,1,00:00:03,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190413,1,1,00:00:31,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190416,1,1,00:00:13,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190421,1,1,00:05:05,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190425,1,1,00:00:29,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190427,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190430,1,1,00:00:12,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190503,1,1,00:00:17,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190504,1,1,00:00:29,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190508,1,1,00:00:26,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190509,1,1,00:01:21,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190510,1,1,00:06:42,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190513,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190521,1,1,00:00:44,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190523,1,1,00:00:23,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190525,1,1,00:00:08,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190526,1,1,00:00:00,0.00%,100.00%
/?type[1]=elektrische-vaderfietsen,20190529,1,1,00:01:21,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190530,1,1,00:00:27,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190531,1,1,00:00:19,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190601,1,1,00:00:13,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190603,1,1,00:00:16,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190604,1,1,00:00:08,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190610,1,1,00:00:08,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190614,1,1,00:00:10,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190619,1,1,00:00:08,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190623,1,1,00:18:01,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190627,1,1,00:00:06,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190629,1,1,00:00:16,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen,20190710,1,1,00:00:15,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&?tf=1,20190706,1,1,00:00:25,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&?tf=1,20190709,1,1,00:02:39,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&?tf=1&orderby=price&order=ASC,20190706,1,1,00:00:05,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&accupositie[0]=in-het-frame-weggewerkt,20190623,1,1,00:00:03,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&motorpositie[0]=ebike-middenmotor,20190603,1,1,00:00:08,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&motorpositie[0]=ebike-middenmotor&prijs[0]=0-1000&prijs[1]=1000-1500,20190707,1,1,00:00:05,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&motorpositie[0]=in-het-midden&aantal_versnellingen[0]=7&aantal_versnellingen[1]=8&aantal_versnellingen[2]=9&aantal_versnellingen[3]=10&aantal_versnellingen[4]=11&aantal_versnellingen[5]=12&aantal_versnellingen[6]=14&aantal_versnellingen[7]=17&aantal_versnellingen[8]=20&aantal_versnellingen[9]=22&aantal_versnellingen[10]=24,20190409,1,1,00:00:00,0.00%,100.00%
/?type[1]=elektrische-vaderfietsen&motorpositie[0]=in-het-midden&aantal_versnellingen[0]=7&aantal_versnellingen[1]=8&aantal_versnellingen[2]=9&aantal_versnellingen[3]=10&aantal_versnellingen[4]=11&aantal_versnellingen[5]=12&aantal_versnellingen[6]=14&aantal_versnellingen[7]=17&aantal_versnellingen[8]=20&aantal_versnellingen[9]=22&aantal_versnellingen[10]=24,20190419,1,1,00:00:00,100.00%,100.00%
/?type[1]=elektrische-vaderfietsen&motorpositie[0]=in-het-voorwiel,20190405,1,1,00:00:07,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&motorpositie[0]=in-het-voorwiel&orderby=price&order=ASC,20190405,1,1,00:00:15,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&motortechniek[0]=bosch-active-line&motortechniek[1]=bosch-active-line-plus&motortechniek[2]=bosch-e-bike-motor&motortechniek[3]=bosch-performance-line&motortechniek[4]=bosch-performance-line-cx&motortechniek[5]=bosch-performance-line-speed&prijs[0]=0-1000&prijs[1]=1000-1500&prijs[2]=1500-2000&prijs[3]=2000-2500,20190703,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&orderby=price&order=ASC,20190414,1,1,00:00:07,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&orderby=price&order=ASC,20190428,1,1,00:00:13,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&orderby=price&order=ASC,20190504,1,1,00:00:11,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&orderby=title&order=ASC,20190602,1,1,00:00:59,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&prijs[0]=3000-3500&prijs[1]=3500-plus&?tf=1,20190709,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-vaderfietsen&prijs[1]=3500-plus&?tf=1,20190709,1,1,00:00:04,0.00%,0.00%
/?type[1]=elektrische-vouwfiets,20190426,1,1,00:00:51,0.00%,0.00%
/?type[1]=elektrische-vouwfiets,20190503,1,1,00:00:32,0.00%,0.00%
/?type[1]=elektrische-vouwfietsen,20190324,1,1,00:01:09,0.00%,0.00%
/?type[1]=elektrische-vouwfietsen&orderby=price&order=DESC,20190324,1,1,00:00:16,0.00%,0.00%
/?type[1]=elektrische-vouwfietsen&type_versnellingen[0]=naaf&type_versnellingen[1]=naaf-nuvinci,20190324,1,1,00:00:12,0.00%,0.00%
/?type[1]=elektrische-vouwfietsen&type_versnellingen[1]=naaf-nuvinci,20190324,1,1,00:00:05,0.00%,0.00%
/?type[1]=speed-pedelec,20190412,1,1,00:00:11,0.00%,0.00%
/?type[1]=speed-pedelec,20190708,1,1,00:00:55,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=ebike-middenmotor,20190521,1,1,00:00:19,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-achterwiel,20190521,1,1,00:00:00,0.00%,100.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-achterwiel,20190527,1,1,00:00:12,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-achterwiel&?tf=1,20190707,1,1,00:00:20,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-achterwiel&?tf=1,20190708,1,1,00:00:26,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden,20190412,1,1,00:00:04,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden,20190517,1,1,00:00:04,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden,20190616,1,1,00:00:04,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden,20190627,1,1,00:00:04,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden,20190708,1,1,00:00:03,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden&orderby=price&order=ASC,20190430,1,1,00:00:06,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden&orderby=price&order=DESC,20190429,1,1,00:00:03,0.00%,0.00%
/?type[1]=speed-pedelec&motorpositie[0]=in-het-midden&orderby=title&order=ASC,20190620,1,1,00:00:03,0.00%,0.00%
/?type[1]=speed-pedelec&orderby=price&order=ASC,20190701,1,1,00:00:32,0.00%,0.00%
/?type[1]=speed-pedelecs,20190219,1,1,00:01:09,0.00%,0.00%
/?type[1]=speed-pedelecs,20190326,1,1,00:00:01,0.00%,0.00%
/?type[1]=speed-pedelecs&motorpositie[0]=in-het-midden,20190409,1,1,00:00:33,0.00%,0.00%
/?type[1]=speed-pedelecs&motorpositie[0]=in-het-midden&motortechniek[0]=bosch&aantal_versnellingen[0]=traploos,20190403,1,1,00:00:03,0.00%,0.00%
/?type[1]=speed-pedelecs&motorpositie[0]=in-het-voorwiel,20190326,1,1,00:00:02,0.00%,0.00%
/?type[2]=elektrische-moederfietsen,20190618,1,1,00:00:08,0.00%,0.00%
/?type[2]=elektrische-moederfietsen&type[3]=elektrische-vaderfietsen,20190502,1,1,00:00:18,0.00%,0.00%
/?type[2]=elektrische-moederfietsen&type[3]=elektrische-vaderfietsen&orderby=price&order=ASC,20190502,1,1,00:00:55,0.00%,0.00%
/?type[2]=speed-pedelec&motorpositie[0]=in-het-achterwiel,20190421,1,1,00:00:00,0.00%,100.00%
/?type[2]=speed-pedelec&motorpositie[0]=in-het-achterwiel&aantal_versnellingen[0]=traploos,20190421,1,1,00:00:07,0.00%,0.00%
/?type[3]=elektrische-stadsfietsen&type[4]=elektrische-transportfietsen&type[5]=elektrische-vaderfietsen&motorpositie[0]=in-het-midden&motortechniek[0]=bosch&motortechniek[1]=bosch-active-line&accupositie[0]=in-het-frame-weggewerkt,20181015,1,1,00:00:05,0.00%,0.00%
/?type[3]=elektrische-vouwfietsen&accupositie[0]=aan-het-frame-zichtbaar&accupositie[1]=in-het-frame-weggewerkt,20181117,1,1,00:00:51,0.00%,0.00%
/?type[4]=elektrische-transportfietsen&type[5]=elektrische-vaderfietsen&motorpositie[0]=in-het-midden&motortechniek[0]=bosch&motortechniek[1]=bosch-active-line&accupositie[0]=in-het-frame-weggewerkt,20181015,1,1,00:00:01,0.00%,0.00%
/?type[5]=elektrische-vaderfietsen&motorpositie[0]=in-het-midden&motortechniek[0]=bosch&motortechniek[1]=bosch-active-line&accupositie[0]=in-het-frame-weggewerkt,20181015,1,1,00:00:03,0.00%,0.00%
/{$product.naam|replace:' ':'-'|replace:'2018':''|replace:'400':''|replace:'500':''|replace:'300':''}/,20181203,1,1,00:00:00,100.00%,100.00%
/2019/,20181016,1,1,00:00:13,0.00%,0.00%
/a-bike-a-bike-electric/,20181005,1,1,00:00:25,0.00%,0.00%
/a-bike-a-bike-electric/,20181007,1,1,00:01:30,0.00%,0.00%
/a-bike-a-bike-electric/,20181010,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20181016,1,1,00:01:13,0.00%,0.00%
/a-bike-a-bike-electric/,20181020,1,1,00:00:52,0.00%,0.00%
/a-bike-a-bike-electric/,20181021,1,1,00:00:09,0.00%,0.00%
/a-bike-a-bike-electric/,20181022,1,1,00:00:46,0.00%,0.00%
/a-bike-a-bike-electric/,20181025,1,1,00:01:26,0.00%,0.00%
/a-bike-a-bike-electric/,20181026,1,1,00:00:54,0.00%,0.00%
/a-bike-a-bike-electric/,20181027,1,1,00:00:40,0.00%,0.00%
/a-bike-a-bike-electric/,20181102,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20181108,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20181113,1,1,00:00:14,0.00%,0.00%
/a-bike-a-bike-electric/,20181114,1,1,00:01:22,0.00%,0.00%
/a-bike-a-bike-electric/,20181115,1,1,00:01:49,0.00%,0.00%
/a-bike-a-bike-electric/,20181117,1,1,00:00:34,0.00%,0.00%
/a-bike-a-bike-electric/,20181118,1,1,00:00:51,0.00%,0.00%
/a-bike-a-bike-electric/,20181122,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20181125,1,1,00:00:34,0.00%,0.00%
/a-bike-a-bike-electric/,20181126,1,1,00:00:20,0.00%,0.00%
/a-bike-a-bike-electric/,20181129,1,1,00:00:30,0.00%,0.00%
/a-bike-a-bike-electric/,20181203,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20181204,1,1,00:00:26,0.00%,0.00%
/a-bike-a-bike-electric/,20181208,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20181211,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20181213,1,1,00:00:45,0.00%,0.00%
/a-bike-a-bike-electric/,20181214,1,1,00:00:35,0.00%,0.00%
/a-bike-a-bike-electric/,20181216,1,1,00:01:17,0.00%,0.00%
/a-bike-a-bike-electric/,20181217,1,1,00:00:15,0.00%,0.00%
/a-bike-a-bike-electric/,20181220,1,1,00:00:59,0.00%,0.00%
/a-bike-a-bike-electric/,20181227,1,1,00:00:38,0.00%,0.00%
/a-bike-a-bike-electric/,20181228,1,1,00:00:46,0.00%,0.00%
/a-bike-a-bike-electric/,20181229,1,1,00:00:05,0.00%,0.00%
/a-bike-a-bike-electric/,20181230,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190101,1,1,00:01:33,0.00%,0.00%
/a-bike-a-bike-electric/,20190102,1,1,00:00:12,0.00%,0.00%
/a-bike-a-bike-electric/,20190107,1,1,00:00:46,0.00%,0.00%
/a-bike-a-bike-electric/,20190109,1,1,00:00:00,100.00%,100.00%
/a-bike-a-bike-electric/,20190111,1,1,00:00:10,0.00%,0.00%
/a-bike-a-bike-electric/,20190115,1,1,00:01:27,0.00%,0.00%
/a-bike-a-bike-electric/,20190121,1,1,00:01:28,0.00%,0.00%
/a-bike-a-bike-electric/,20190122,1,1,00:00:34,0.00%,0.00%
/a-bike-a-bike-electric/,20190126,1,1,00:00:23,0.00%,0.00%
/a-bike-a-bike-electric/,20190201,1,1,00:00:18,0.00%,0.00%
/a-bike-a-bike-electric/,20190207,1,1,00:00:39,0.00%,0.00%
/a-bike-a-bike-electric/,20190210,1,1,00:00:46,0.00%,0.00%
/a-bike-a-bike-electric/,20190213,1,1,00:00:45,0.00%,0.00%
/a-bike-a-bike-electric/,20190216,1,1,00:00:55,0.00%,0.00%
/a-bike-a-bike-electric/,20190313,1,1,00:00:59,0.00%,0.00%
/a-bike-a-bike-electric/,20190320,1,1,00:00:24,0.00%,0.00%
/a-bike-a-bike-electric/,20190321,1,1,00:00:09,0.00%,0.00%
/a-bike-a-bike-electric/,20190322,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190407,1,1,00:00:43,0.00%,0.00%
/a-bike-a-bike-electric/,20190410,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190414,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190415,1,1,00:42:27,0.00%,0.00%
/a-bike-a-bike-electric/,20190422,1,1,00:01:03,0.00%,0.00%
/a-bike-a-bike-electric/,20190423,1,1,00:00:21,0.00%,0.00%
/a-bike-a-bike-electric/,20190506,1,1,00:01:00,0.00%,0.00%
/a-bike-a-bike-electric/,20190507,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190510,1,1,00:01:32,0.00%,0.00%
/a-bike-a-bike-electric/,20190512,1,1,00:00:10,0.00%,0.00%
/a-bike-a-bike-electric/,20190514,1,1,00:00:23,0.00%,0.00%
/a-bike-a-bike-electric/,20190516,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190520,1,1,00:00:30,0.00%,0.00%
/a-bike-a-bike-electric/,20190524,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190525,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190526,1,1,00:00:11,0.00%,0.00%
/a-bike-a-bike-electric/,20190528,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190531,1,1,00:00:06,0.00%,0.00%
/a-bike-a-bike-electric/,20190605,1,1,00:00:06,0.00%,0.00%
/a-bike-a-bike-electric/,20190608,1,1,00:00:11,0.00%,0.00%
/a-bike-a-bike-electric/,20190611,1,1,00:01:12,0.00%,0.00%
/a-bike-a-bike-electric/,20190619,1,1,00:00:00,0.00%,100.00%
/a-bike-a-bike-electric/,20190621,1,1,00:00:39,0.00%,0.00%
/a-bike-a-bike-electric/,20190704,1,1,00:00:17,0.00%,0.00%
/a-bike-a-bike-electric/,20190706,1,1,00:00:26,0.00%,0.00%
/a-bike-a-bike-electric/,20190707,1,1,00:00:39,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181001,1,1,00:00:05,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181002,1,1,00:00:35,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181006,1,1,00:00:04,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181015,1,1,00:00:29,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181016,1,1,00:00:39,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181018,1,1,00:00:04,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181023,1,1,00:00:22,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181025,1,1,00:00:22,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181030,1,1,00:00:16,0.00%,0.00%
/altec-e-bike-dames-transportfiets-kratos-n3-grijs/,20181107,1,1,00:00:21,0.00%,0.00%
