# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/dutch-id-urban-hs-n380/,20190116,2,1,00:00:29,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190117,2,2,00:00:13,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190123,2,1,00:00:54,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190129,2,2,00:00:06,100.00%,50.00%
/dutch-id-urban-hs-n380/,20190202,2,2,00:02:25,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190206,2,2,00:00:33,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190209,2,2,00:00:18,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190211,2,2,00:01:26,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190222,2,2,00:00:29,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190224,2,2,00:00:22,100.00%,50.00%
/dutch-id-urban-hs-n380/,20190227,2,2,00:03:21,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190301,2,1,00:00:37,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190312,2,1,00:00:12,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190317,2,2,00:00:37,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190325,2,2,00:00:20,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190402,2,2,00:00:23,0.00%,0.00%
/dutch-id-urban-hs-n380/,20190405,2,2,00:00:49,0.00%,50.00%
/dutch-id-urban-hs-n380/,20190406,2,2,00:00:00,100.00%,100.00%
/dutch-id-urban-hs-n380/,20190407,2,2,00:00:00,100.00%,100.00%
/dutch-id-urban-hs-n380/,20190415,2,2,00:00:03,0.00%,50.00%
/dutch-id-urban-hs-n380/,20190503,2,2,00:00:51,100.00%,50.00%
/dutch-id-urban-hs-n380/,20190529,2,2,00:00:00,100.00%,100.00%
/dutch-id-urban-hs-n380/,20190607,2,1,00:00:20,0.00%,50.00%
/dutch-id-urban-hs-n380/,20190612,2,2,00:01:50,0.00%,50.00%
/dutch-id-urban-hs-n380/,20190624,2,2,00:00:48,0.00%,0.00%
/dutch-id-urban-n8-dames-4/,20181003,2,2,00:00:07,0.00%,0.00%
/dutch-id-urban-n8-dames-4/,20181014,2,2,00:00:12,0.00%,0.00%
/dutch-id-urban-n8-dames-4/,20181018,2,2,00:00:11,0.00%,0.00%
/dutch-id-urban-n8-dames-4/,20181019,2,2,00:01:06,0.00%,0.00%
/dutch-id-urban-n8-dames-4/,20181122,2,2,00:00:15,100.00%,50.00%
/dutch-id-urban-n8-dames-4/,20181126,2,2,00:00:07,0.00%,0.00%
/dutch-id-urban-n8-dames-4/,20181129,2,2,00:00:19,0.00%,50.00%
/dutch-id-urban-n8-dames-4/,20181227,2,2,00:00:00,100.00%,100.00%
