# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/?motorpositie[]=in-het-midden,20181023,1,1,00:00:08,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181025,1,1,00:00:39,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181027,1,1,00:00:19,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181028,1,1,00:00:22,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181029,1,1,00:00:09,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181030,1,1,00:00:30,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181105,1,1,00:00:32,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181107,1,1,00:00:24,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181113,1,1,00:00:59,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181115,1,1,00:00:06,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181118,1,1,00:00:04,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181123,1,1,00:00:07,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181124,1,1,00:00:14,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181214,1,1,00:00:16,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181216,1,1,00:00:22,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181226,1,1,00:00:12,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181227,1,1,00:00:38,0.00%,0.00%
/?motorpositie[]=in-het-midden,20181231,1,1,00:00:05,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190110,1,1,00:00:09,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190114,1,1,00:00:06,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190120,1,1,00:00:18,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190205,1,1,00:00:45,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190207,1,1,00:00:19,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190210,1,1,00:00:10,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190211,1,1,00:00:26,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190212,1,1,00:00:05,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190214,1,1,00:00:43,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190215,1,1,00:00:00,100.00%,100.00%
/?motorpositie[]=in-het-midden,20190216,1,1,00:00:18,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190226,1,1,00:00:11,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190315,1,1,00:00:37,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190325,1,1,00:00:49,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190327,1,1,00:00:15,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190402,1,1,00:00:25,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190406,1,1,00:00:00,0.00%,100.00%
/?motorpositie[]=in-het-midden,20190411,1,1,00:00:00,0.00%,100.00%
/?motorpositie[]=in-het-midden,20190420,1,1,00:00:12,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190423,1,1,00:00:33,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190424,1,1,00:01:08,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190430,1,1,00:00:18,0.00%,0.00%
/?motorpositie[]=in-het-midden,20190509,1,1,00:00:17,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=10,20181007,1,1,00:00:27,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=10,20181014,1,1,00:00:08,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=10,20181104,1,1,00:00:26,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=10,20190218,1,1,00:00:07,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=10&prijs[]=1000-1500,20190223,1,1,00:00:08,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=10&type_versnellingen[]=derailleur,20190204,1,1,00:00:27,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=6&aantal_versnellingen[]=7&aantal_versnellingen[]=8&aantal_versnellingen[]=9,20190406,1,1,00:00:36,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=7,20190317,1,1,00:00:18,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=7,20190416,1,1,00:00:18,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=7&aantal_versnellingen[]=8,20190408,1,1,00:00:09,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=7&aantal_versnellingen[]=8,20190427,1,1,00:00:47,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=8,20181004,1,1,00:00:53,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=8,20190323,1,1,00:00:09,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=8,20190412,1,1,00:00:36,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=8,20190506,1,1,00:01:15,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=traploos,20190317,1,1,00:00:00,0.00%,100.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=traploos,20190418,1,1,00:00:00,0.00%,100.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=traploos,20190427,1,1,00:00:22,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=traploos,20190503,1,1,00:00:15,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=traploos,20190513,1,1,00:00:22,0.00%,0.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=traploos,20190514,1,1,00:00:00,0.00%,100.00%
/?motorpositie[]=in-het-midden&aantal_versnellingen[]=traploos&aantal_versnellingen[]=8,20190412,1,1,00:00:22,0.00%,0.00%
